time,cont,conterr
-2.0,2.0,0.016
-1.1149900334238336,-0.41860465116278056,0.011
-1.046746923107031,-0.7054263565891306,0.012
-0.6911040744965185,-0.4573643410852535,0.012
-0.6910160569550905,-0.6046511627906952,0.012
-0.6887308900074403,-0.4961240310077266,0.013
-0.627511274721209,-0.17054263565890349,0.012
-0.6263521165077559,-0.3798449612403074,0.012
-0.615555086742172,0.31007751937986683,0.013
-0.583176126035891,-0.14728682170541418,0.012
-0.5569166792846554,-0.2403100775193714,0.013
-0.5520975195499531,-0.17054263565890349,0.013
-0.5508973667006527,-0.39534883720929104,0.012
-0.2347454969264957,-0.29457364341082815,0.012
-0.23348942166822995,0.062015503875989975,0.012
-0.22751596116053374,0.15503875968994718,0.013
-0.22630006876316133,-0.1860465116278871,0.012
-0.20243723629595567,-0.3100775193798395,0.011
-0.19407573677796242,-0.14728682170541418,0.013
-0.19401063386659478,-0.08527131782945174,0.011
0.193952040766034,-0.6744186046511631,0.011
0.19519993943294223,-1.0155038759689976,0.011
0.19636505626678247,-1.1162790697674327,0.012
0.19873075225187886,-0.8914728682170452,0.011
0.2250923841792538,-0.883720930232567,0.011
0.2262988631092182,-1.1550387596899059,0.012
0.22748919300107673,-0.7674418604651205,0.011
0.2598303077016264,-0.7829457364341041,0.011
0.6286502622480787,-0.007751937984478152,0.018
0.631111870166075,0.21705426356590962,0.013
0.6478862151696028,-0.3333333333333013,0.013
0.6502380737538771,-0.1162790697674192,0.012
0.657500421560083,0.1395348837209358,0.018
0.6598385340081898,-0.2635658914728607,0.019
0.6622999533926479,-0.0930232558139299,0.013
0.6670447804787085,-0.0930232558139299,0.015
0.6789999225169177,-0.14728682170544172,0.016
0.6814030261972883,0.17054263565893102,0.014
0.6873926237345898,-0.0465116279069786,0.014
0.7256670172828024,-0.5968992248061895,0.013
1.0441852014800852,-0.9147286821705345,0.012
1.0514061919935704,-0.9844961240310026,0.011
1.056165400465733,-0.744186046511631,0.014
1.057358924620035,-0.9689922480620188,0.011
1.0585489254788465,-0.8759689922480616,0.014
1.0657557195372065,-1.2248062015503738,0.017
1.0706087600691396,-1.1627906976744116,0.012
1.0718147178299668,-0.6046511627906952,0.012
1.0729672749679757,-1.0387596899224594,0.012
1.0742154162066972,-0.8139534883720716,0.012
1.0766208327252111,-1.3333333333333148,0.012
1.0802461188580983,-0.9457364341085295,0.012
1.093237815871821,-1.2248062015504013,0.028
1.0933796507312157,-0.9534883720930352,0.019
1.1005661984494175,-0.6589147286821795,0.016
1.1006610788517093,-0.9534883720930076,0.02
1.1017842403692648,-0.9457364341085295,0.019
1.1029414484014306,-0.8372093023255884,0.014
1.1030626982808038,-1.0465116279069924,0.016
1.1042529092884532,-1.0310077519379812,0.015
1.1065579635219498,-0.5193798449612159,0.015
1.1066515806294617,-1.2868217054263362,0.015
1.107739552422696,-1.30232558139532,0.013
1.1078640205815233,-0.4806201550387703,0.016
1.1089654923365684,-0.7286821705426199,0.013
1.1090604531958475,-1.0697674418604541,0.014
1.1102430231914884,-1.372093023255788,0.013
1.1125296011385153,-0.7751937984495985,0.011
1.1137248773337594,-1.2713178294573526,0.013
1.1149275639777079,-0.9069767441860288,0.012
1.1162339969035067,-1.3875968992247993,0.014
1.1198028094370436,-1.5968992248061757,0.013
1.1209410608425259,-0.8837209302325395,0.012
1.1221943201062574,-1.2480620155038633,0.012
1.124613922272247,-0.47286821705426485,0.038
1.1257506365890375,-1.1007751937984216,0.036
1.1281454820202121,-0.8449612403100666,0.018
1.1292827151044382,-1.8449612403100804,0.026
1.1294152397695716,-0.5968992248061895,0.033
1.1365543875151167,-0.9302325581395459,0.019
1.1377728989675284,-1.4263565891472998,0.017
1.140165910699932,-0.9999999999999862,0.014
1.1413563246513219,-1.4418604651162559,0.013
1.1437845116978433,-0.8294573643410552,0.013
1.1449576201920557,-1.6201550387596926,0.012
1.1497437145070335,-1.2015503875968845,0.012
1.150945866772493,-1.2713178294573526,0.013
1.475277619428459,-1.4806201550387565,0.014
1.4921016316104678,-1.0775193798449598,0.018
1.4981213704964094,-1.6046511627906814,0.018
1.500503567368809,-1.6589147286821655,0.017
1.5017366115144988,-1.1317829457364441,0.016
1.5052813001614616,-1.0077519379844917,0.017
1.5113270122438016,-1.9069767441860426,0.017
1.5137474670136775,-1.0077519379844917,0.019
1.5160576416738865,-1.1550387596899334,0.017
1.5161470053687838,-1.612403100775187,0.017
1.517260391962909,-1.4108527131782886,0.017
1.5185368612659564,-1.294573643410842,0.015
1.519653481750598,-1.4418604651162834,0.02
1.5197530106453443,-0.7209302325581417,0.016
1.5281375917116362,-0.9922480620155081,0.017
1.5293059748589592,-1.8759689922480753,0.017
1.5341688371474835,-1.5348837209302408,0.017
1.5353476232630654,-1.2635658914728745,0.019
1.5389581569470296,-1.7364341085271393,0.017
1.541306334924383,-1.751937984496123,0.012
1.5473634706979484,-1.4806201550387565,0.02
1.5496516385711003,-1.7054263565891443,0.016
1.553271609739483,-1.5503875968992247,0.018
1.554515100084048,-1.7984496124031017,0.018
1.5617142987627264,-1.3875968992247993,0.037
1.5641109802943922,-1.8604651162790915,0.019
1.5652640574006877,-1.6356589147286762,0.02
1.5724761340005857,-1.4961240310077404,0.017
1.5760718083599277,-1.7441860465116172,0.015
1.5784868196742816,-1.4108527131782886,0.026
1.5796802213418304,-1.5813953488372197,0.016
1.582077681024641,-1.5813953488372197,0.016
1.5868620124910269,-1.7054263565891443,0.017
1.9208131123786516,-1.325581395348837,0.016
1.9232195123937617,-1.4108527131782886,0.014
