time,cont,conterr
-2.0,-1.75418994413407,0.009
-1.1094043588990181,0.02607076350093651,0.01
-1.1081035758583222,-0.32402234636871263,0.011
-1.0412836188955943,-0.7486033519552924,0.009
-0.6862784663331665,-1.2849162011173214,0.01
-0.6861905946367413,-1.8361266294227045,0.009
-0.6839095434029767,-1.6126629422718592,0.01
-0.6227998238544445,-1.4636871508379712,0.01
-0.621642655525735,-1.9329608938547465,0.009
-0.6108649880605614,-1.2998137802607022,0.01
-0.578544087711907,-1.3072625698324059,0.009
-0.5523317314768117,-0.9050279329608841,0.011
-0.5475212110030181,-1.0540037243947722,0.01
-0.5463232102531284,-1.5530726256983092,0.009
-0.23073826014511112,0.48789571694600786,0.011
-0.2294844384643422,0.42085661080075454,0.011
-0.22352168709557407,0.4283054003724316,0.011
-0.22230797502157773,0.3389199255120934,0.011
-0.19848793309369506,-0.2867783985102472,0.01
-0.19014142731437134,0.42085661080075454,0.011
-0.1900764411447482,0.554934823091235,0.011
0.1971905423660525,0.42085661080075454,0.011
0.1995992320756237,0.18994413407820554,0.01
0.20196068352620955,0.5698324022346424,0.011
0.2282750440976402,0.5176908752327698,0.011
0.2294793619817299,0.5474860335195579,0.011
0.230667556189887,0.40595903165734715,0.011
0.26295067719910703,0.49534450651768536,0.01
0.2725293645787845,0.2793296089385433,0.011
0.6311092994800891,0.7039106145251499,0.016
0.6335664633054425,0.49534450651768536,0.011
0.6503107275599729,0.8826815642457997,0.013
0.6526583664228118,0.8677839851024185,0.011
0.662241589672659,0.8156424581005459,0.017
0.6646986192439339,0.8305400372439533,0.012
0.6694349367653896,0.6592178770949806,0.014
0.6813687656536298,1.001862197392926,0.018
0.6837674366520545,1.1135940409683487,0.014
0.6897462949150062,0.8156424581005459,0.013
0.7279520540901383,1.1210428305400257,0.013
1.0458990741764844,1.5158286778398438,0.013
1.053107117296804,1.1210428305400257,0.011
1.0578577892171475,2.0,0.014
1.059049176754626,1.180633147113602,0.011
1.0602370413210482,1.106145251396645,0.015
1.0674309146418501,0.9273743016759686,0.018
1.0722752551582437,1.2327746741154484,0.012
1.073479045615573,1.3519553072625747,0.012
1.0746295383996225,1.2327746741154484,0.012
1.0758754390893364,1.2774674115456177,0.012
1.0782765302574018,1.2029795158286603,0.012
1.0818953299558975,1.1955307262569832,0.014
1.0948637292187429,1.3072625698324059,0.031
1.0950053109402909,1.7020484171321972,0.019
1.1021789718290202,1.2178770949720676,0.017
1.102273685689028,0.8901303538175034,0.018
1.103394830769692,1.0912476722532642,0.019
1.104549960114475,1.4189944134078285,0.015
1.104670999762233,1.1433891992551102,0.015
1.1058590729019677,1.1731843575418988,0.014
1.10815999134301,1.7765363128491547,0.015
1.1082534441735707,0.9869646182495186,0.016
1.1093394638303864,1.0242085661080105,0.012
1.1094637075957445,1.366852886405956,0.015
1.110563201807706,1.2551210428305328,0.014
1.1106579995765196,1.3743016759776592,0.014
1.1118384466047124,1.1731843575418988,0.013
1.1141209206920473,1.1508379888268139,0.011
1.1153140547313343,1.1582867783985176,0.013
1.116514583533605,1.2774674115456177,0.012
1.1178186773759524,0.8230912476722496,0.013
1.1213810891597964,1.0391061452513912,0.013
1.1225172970693844,1.2625698324022365,0.012
1.1237683114013368,0.8826815642457997,0.012
1.1273182495421894,0.7411545623836151,0.03
1.129708798168441,1.3594040968342522,0.018
1.130843996775,2.0,0.039
1.1381026261155558,1.270018621973914,0.021
1.1417076755585533,0.942271880819376,0.013
1.14289595247681,0.6294227188081924,0.012
1.1453197865267155,0.9124767225325878,0.012
1.1464907926158214,0.681564245810065,0.012
1.1512683021676238,1.001862197392926,0.012
1.1524683011457304,0.7039106145251499,0.012
1.4762185092227051,-0.607076350093108,0.016
1.4930121693911662,-0.30912476722533166,0.017
1.4990213726735564,-0.607076350093108,0.027
1.50262995587588,-0.3761638733705852,0.015
1.5122031915807272,-0.1080074487895708,0.034
1.5146193647568693,-0.5176908752327698,0.018
1.5169254268075636,-0.592178770949727,0.017
1.5170145751165043,-0.6219739292364888,0.015
1.5181259256424031,-0.7188081936685307,0.021
1.5194000496575297,-0.592178770949727,0.014
1.5205147325616282,-1.001862197392926,0.016
1.5206142076468847,-0.5400372439478542,0.034
1.5289837739628074,-0.5102420856610661,0.017
1.530149962487895,-0.8752327746741224,0.02
1.5350041071486342,-1.0614525139664759,0.032
1.5361807003653554,-0.465549348230897,0.018
1.5397848040362705,-1.0391061452513912,0.03
1.5421288072505224,-0.9497206703910532,0.016
1.5481750466800794,-0.7858472998137842,0.022
1.550459107842494,-0.9497206703910532,0.019
1.5540726572472954,-1.009310986964603,0.013
1.5553138362687724,-0.8901303538175032,0.012
1.5625001949568658,-0.6517690875232769,0.056
1.5648925799872107,-0.8305400372439533,0.015
1.566043524680098,-0.8305400372439533,0.025
1.5696630160268725,-0.9422718808193495,0.026
1.5732426866529088,-0.5623836126629389,0.023
1.576831894113805,-0.6219739292364888,0.027
1.5804338676998109,-0.9720670391061377,0.012
1.5828270174989623,-0.8677839851024187,0.014
1.587602766164585,-0.7709497206703768,0.029
1.9209550002555833,-1.3966480446927174,0.022
1.923357143879783,-1.3817504655493367,0.016
1.9340954916796314,-1.6722532588454355,0.03
1.9352911297973563,-1.3370577281191676,0.036
1.9437216978134275,-1.5530726256983092,0.021
1.956924516696723,-1.8063314711359428,0.015
1.9629243185970209,-1.2998137802607022,0.033
1.964098990302145,-1.3221601489757866,0.033
1.967716284436971,-1.5977653631284783,0.021
1.96890853743382,-1.3519553072625747,0.023
1.9701143824581444,-0.7337057728119114,0.025
1.9713110670385157,-1.5381750465549284,0.03
1.97491010381639,-1.0614525139664759,0.026
1.9761029465722655,-2.0,0.036
1.98808654896404,-1.3370577281191676,0.032
1.9891882607658178,-1.3370577281191676,0.017
1.992776859288543,-1.4934823091247593,0.017
1.9963787717409889,-1.3817504655493367,0.021
2.0,-1.1806331471135758,0.018
