time,cont,conterr
-2.0,1.2363636363636679,0.009
-1.1149900295679083,-0.03636363636361639,0.009
-1.0467469045494169,-1.6727272727272586,0.008
-0.6911040969573126,-0.49090909090904744,0.009
-0.6910160481964913,-0.5272727272727284,0.008
-0.68873079245657,-0.6727272727272586,0.009
-0.6275113099560627,-1.1818181818181466,0.009
-0.6263521121503992,-0.9454545454545431,0.008
-0.6155550815178203,-1.0181818181817759,0.009
-0.5831761242144602,-1.3454545454545173,0.008
-0.5569166758735145,-1.454545454545431,0.009
-0.5520975150869878,-1.3999999999999742,0.008
-0.5508973622747984,-1.509090909090888,0.008
-0.2347455046783511,-1.1272727272726897,0.008
-0.233489430659785,-1.0909090909090733,0.008
-0.22751596913594874,-1.2909090909090604,0.009
-0.22630007557532306,-1.545454545454569,0.008
-0.20243724264515062,-1.1636363636363707,0.008
-0.19407574578740383,-1.1454545454545302,0.008
-0.19401064287805814,-1.3454545454545173,0.009
0.19395201855718547,-1.509090909090888,0.008
0.19519991958720828,-1.4363636363636552,0.008
0.19636503758587143,-1.6727272727272586,0.008
0.19873073109610573,-2.0,0.008
0.2250923634091886,-1.4727272727272716,0.009
0.22629883990014443,-1.6181818181818017,0.008
0.2274891709560376,-1.490909090909112,0.008
0.25983028465654767,-1.6727272727272586,0.008
0.6286501881703148,-0.2727272727272845,0.017
0.6311118344394053,-0.5818181818181853,0.008
0.6478861789242472,-0.39999999999997415,0.009
0.6502380374357974,-0.6727272727272586,0.008
0.6575003874191396,-0.5636363636363448,0.008
0.6598384817821836,-0.2727272727272845,0.016
0.6622999179024429,-0.25454545454544397,0.009
0.667044743640925,-0.49090909090904744,0.01
0.6789998540873521,-0.41818181818175004,0.012
0.6814029901163803,-0.09090909090907329,0.009
0.6873925886693142,-0.39999999999997415,0.009
0.7256669810340179,-0.47272727272720694,0.009
1.0441851529804032,0.7090909090909396,0.009
1.0514061432706105,0.8909090909091506,0.009
1.05616535279646,0.9818181818182241,0.009
1.057358876913856,0.8727272727273103,0.009
1.0585488777358618,0.8909090909091506,0.01
1.0657556727722337,0.9272727272727672,0.012
1.0706087131541016,0.7272727272727799,0.01
1.0718146684759362,1.3636363636364224,0.009
1.0729672267791566,0.7272727272727799,0.009
1.0742153667784322,1.163636363636435,0.01
1.0766207832225665,1.218181818181892,0.009
1.080246069243353,1.0727272727272972,0.009
1.0933796019112072,0.7818181818182368,0.012
1.0934350523841831,1.2363636363636679,0.009
1.1006610286056855,0.8727272727273103,0.014
1.101784191289362,0.7818181818181724,0.022
1.1029413980848934,1.3272727272728058,0.01
1.1030626467596751,0.7272727272727799,0.012
1.104252860132223,1.2909090909091248,0.01
1.106557915495285,0.9272727272727672,0.011
1.1066515289973582,1.3818181818181983,0.012
1.1077395043595035,1.2363636363637327,0.01
1.10786397011278,1.5272727272727282,0.011
1.108965441833765,1.090909090909138,0.012
1.1090604014892484,1.4727272727273362,0.013
1.1102429726491816,1.3636363636364224,0.01
1.1125295517263543,1.3090909090909655,0.009
1.1137248278846381,1.163636363636435,0.01
1.1149275156922482,1.2000000000000517,0.009
1.1162339473767986,1.672727272727323,0.011
1.1198027597999722,1.4181818181818793,0.01
1.1209410111702662,1.3090909090909655,0.009
1.1221942703952448,1.4727272727273362,0.01
1.1246138712855647,1.690909090909099,0.017
1.1281454309243273,1.4545454545454954,0.012
1.1292826663750897,2.0,0.016
1.1365543361592128,1.3454545454545817,0.015
1.1377728547790422,1.5454545454546333,0.013
1.1401658604331946,1.5090909090909523,0.011
1.1413562731469327,1.3636363636364224,0.01
1.1437844613192123,1.58181818181825,0.01
1.1449575697771497,0.9818181818182241,0.01
1.149743663944141,1.3272727272728058,0.01
1.150945816172419,1.763636363636461,0.01
1.4752776032308974,0.6000000000000258,0.019
1.4921014311625562,0.23636363636366786,0.019
1.4981213848145902,0.0,0.014
1.5005034831435968,0.12727272727275407,0.019
1.5017364924264909,0.6000000000000258,0.014
1.5052813142582528,0.47272727272733617,0.015
1.5113269372907157,0.40000000000003855,0.014
1.513747446024011,1.1636363636363707,0.02
1.516057585788126,0.7272727272727799,0.014
1.5161469626896111,0.3636363636364224,0.015
1.5172603204289041,0.29090909090912476,0.018
1.5185367584703569,0.38181818181819827,0.011
1.5196534557749026,0.2545454545454442,0.014
1.5197529642521146,0.9272727272727672,0.023
1.5281375726787019,0.0909090909091379,0.012
1.5293060134307224,0.4181818181818793,0.015
1.5341688323382536,0.6545454545454827,0.019
1.5353474659093718,0.58181818181825,0.018
1.5389581375795025,0.32727272727274137,0.014
1.541306307078298,-0.09090909090907329,0.015
1.5473633417931238,0.8000000000000127,0.02
1.5496516176720596,0.38181818181819827,0.015
1.5532716115446732,0.5818181818181851,0.014
1.5545150081844419,0.29090909090906036,0.016
1.5617141622090416,-0.23636363636360347,0.02
1.5641111234647553,1.127272727272754,0.018
1.5652640864546026,1.2545454545455086,0.017
1.572476088378759,0.07272727272729718,0.018
1.5760720172072213,0.545454545454569,0.027
1.5784868134946644,1.4000000000000385,0.034
1.5796801550827828,0.6545454545454827,0.019
1.5820776543195216,0.32727272727274137,0.016
1.5868621381459809,0.07272727272729718,0.037
1.920813075199189,-1.4909090909090474,0.02
1.9232194763407398,-0.5818181818181207,0.013
1.9339771094699025,-0.23636363636360347,0.031
1.9351749590508187,-0.709090909090875,0.018
1.9400411319338224,-0.38181818181813365,0.02
1.9436205742856858,-1.4000000000000388,0.019
1.9568471380431123,-1.3636363636363578,0.011
1.9628577214586538,-1.3818181818181983,0.014
1.9640344480791598,-1.1818181818181466,0.024
1.9676583615278247,-1.4727272727272716,0.011
1.9688526926167547,-0.8000000000000129,0.014
1.9700606629657393,-0.963636363636319,0.029
1.9712595344704416,-1.5272727272727284,0.014
1.9736541144396078,-0.9454545454545431,0.02
1.9748652742475423,-1.2363636363636035,0.017
1.9760600232324501,-1.5272727272727284,0.019
1.9880652920036712,-0.43636363636365516,0.016
1.98916875833735,-1.6545454545454181,0.014
1.9904389279391608,-1.0909090909090087,0.01
1.9927638958053233,-1.3090909090908363,0.013
1.9963722762526817,-1.5454545454545043,0.018
2.0,-1.0181818181817759,0.021
