time,cont,conterr
-2.0,-1.2024169184289932,0.021
-1.1149899704815023,-0.7492447129909303,0.02
-1.0467468991120148,-1.3172205438066484,0.02
-0.6911040894913183,-1.220543806646538,0.019
-0.6910160107087218,-1.4138972809667587,0.017
-0.6887308822459279,-1.3836858006042267,0.021
-0.6275113033281838,-1.806646525679758,0.017
-0.6263521187252508,-1.8731117824773365,0.017
-0.6155550892319448,-1.975830815709983,0.019
-0.5831761305430427,-1.8912386706948598,0.017
-0.5569166820523124,-1.722054380664656,0.023
-0.5520975224391391,-2.0,0.017
-0.5508973696201038,-1.9214501510574131,0.017
-0.23474550901947167,-1.129909365558921,0.02
-0.23348943499374109,-1.1963746223564997,0.019
-0.22751597223498066,-1.0574018126888276,0.02
-0.22630007986826195,-1.5649546827794605,0.018
-0.20243724800283447,-1.637462235649554,0.017
-0.19407574989654264,-1.311178247734155,0.019
-0.19401064698682546,-1.3957703927492568,0.017
0.19395201546052165,0.13293051359515706,0.022
0.1951999176985133,-0.06646525679760007,0.019
0.19636503330212074,0.19939577039275713,0.024
0.19873072802669967,-0.24169184290029722,0.02
0.22509236169100122,-0.17522658610271868,0.022
0.2262988393896901,-0.6283987915407816,0.021
0.22748916925153084,-0.23564954682780392,0.022
0.2598302831365067,-1.0332326283987894,0.018
0.6286502007625465,-0.030211480362553278,0.019
0.6311118362380199,-0.15105740181268046,0.021
0.6478861796176925,-0.39879154078551426,0.022
0.6502380369418073,-0.07250755287007205,0.021
0.6575003869665741,-0.03021148036253174,0.023
0.6598384501208483,-0.48338368580059465,0.03
0.6622999174772541,-0.5256797583081563,0.023
0.6670447444436602,-0.42296072507553095,0.025
0.6789998525565779,-0.6646525679758284,0.028
0.6814029885993049,-0.41691842900303766,0.025
0.6873925883872634,-0.39879154078551426,0.025
0.7256669821711283,-0.5135951661631479,0.022
1.0441851559343625,1.2990936555891248,0.026
1.0514061450648988,0.9546827794562023,0.021
1.056165354617895,0.9728096676737041,0.028
1.0573588787420989,1.1903323262839849,0.025
1.0585488795709015,1.3776435045317332,0.033
1.0706087150579222,1.1117824773413978,0.031
1.0718146715874863,1.6676737160120858,0.028
1.0729672274955795,0.803625377643522,0.027
1.0742153699036767,1.1963746223564997,0.03
1.0766207863615311,0.6586102719033136,0.028
1.0802460724029963,0.6163141993957733,0.025
1.0933796039449142,0.20543806646527196,0.041
1.0934350544182063,0.38670694864048416,0.027
