time,cont,conterr
-2.0,1.223602484472048,0.023
-1.1094043531355988,0.7577639751552807,0.02
-1.041283544555729,1.0993788819875778,0.022
-0.6862784743421959,1.571428571428576,0.022
-0.6861905654842835,1.596273291925479,0.021
-0.6839095561563933,1.6770186335403745,0.024
-0.6227997513988297,1.3540372670807486,0.02
-0.6216426285959917,1.4409937888198754,0.02
-0.6108649597028053,1.4223602484472035,0.024
-0.578544062262556,1.093167701863369,0.02
-0.5523316994762641,1.0745341614906971,0.028
-0.5475211812975043,1.428571428571435,0.023
-0.5463231793234271,1.105590062111809,0.022
-0.2307382248981433,1.5217391304347925,0.022
-0.229484403190697,1.3788819875776517,0.02
-0.2235216528937578,1.3229813664596368,0.022
-0.2223079407939372,1.4658385093167778,0.02
-0.198487897160541,1.3975155279503229,0.019
-0.1901413912036296,1.49689440993789,0.023
-0.1900764074300189,1.2546583850931818,0.019
0.1971905843206132,1.2857142857142936,0.022
0.1984362488934912,1.5341614906832328,0.02
0.1995992752801316,1.1925465838509357,0.021
0.2019607267809617,1.1925465838509357,0.021
0.2282750891109684,0.9689440993788988,0.022
0.2294794058219933,1.5217391304347925,0.023
0.2306676012541291,1.223602484472048,0.021
0.2629507217515359,1.5341614906832328,0.02
0.6311092463804271,1.9068322981366643,0.019
0.6335665145447198,2.0,0.022
0.6503107803542134,1.639751552795031,0.023
0.6526584192670031,1.5590062111801355,0.023
0.6599077468715842,1.2546583850931818,0.022
0.6622416163494123,1.4720496894410091,0.028
0.6646986723442949,1.670807453416165,0.027
0.6694349899665335,1.0310559006211228,0.025
0.6813686620793522,1.6149068322981504,0.03
0.6837674901581496,1.4472049689441064,0.026
0.6897463485483124,1.223602484472048,0.028
0.7279521085363352,1.4782608695652182,0.027
1.045899135387609,-0.1366459627329099,0.021
1.0531071786612851,0.0993788819875889,0.016
1.059049238245544,-0.2795031055900514,0.018
1.060237104035938,-0.0869565217391266,0.025
1.0674309763110967,-0.2981366459627228,0.045
1.0722753157318738,-0.5031055900621102,0.025
1.0746296002220332,-0.2795031055900514,0.02
1.0758755009382646,-0.5776397515527962,0.022
1.0782766065417806,-0.0745341614906862,0.021
