time,cont,conterr
-2.0,-2.0,0.02
-1.1094043467486825,-1.1084812623274225,0.02
-1.1081035229292773,-0.5877712031558064,0.023
-1.0412835000554748,-0.7771203155818485,0.023
-0.6862784982456138,-0.429980276134114,0.024
-0.6861905006844284,0.1065088757396348,0.023
-0.6839094853712442,-0.6035502958579952,0.024
-0.6227997335761148,-0.390532544378698,0.027
-0.6216426299565998,0.2485207100591662,0.023
-0.6108649623008686,-0.4773175542406245,0.025
-0.5785440625794529,-0.8560157790927088,0.02
-0.5523317046822049,0.3195266272189321,0.029
-0.5475211841233576,-0.0355029585798689,0.024
-0.5463231833522864,-0.1459566074950788,0.024
-0.23073822766448,0.0276134122288023,0.023
-0.2294844071602402,-0.7376725838264324,0.021
-0.2235216544873484,-0.4930966469427853,0.024
-0.2223079423918925,-0.2958579881656769,0.021
-0.198487900042853,-0.1854043392504949,0.02
-0.190141395314654,-0.5483234714003904,0.023
-0.1900764091438818,-0.5483234714003904,0.019
0.1971905824128001,0.3589743589743484,0.023
0.199599270966261,-0.0907297830374738,0.026
0.2019607248559949,0.2406311637081,0.023
0.228275084693986,-0.1301775147928898,0.024
0.2294794014006713,0.2169625246548445,0.024
0.2306675968285341,-0.0197238658777081,0.022
0.262950717209848,0.1696252465483341,0.02
0.2725294059575813,-0.0118343195266135,0.027
0.6311092920587873,0.4930966469428135,0.019
0.633566511067658,0.9428007889546356,0.027
0.6503107756182405,0.2958579881656766,0.029
0.6526584157212851,0.91913214990138,0.025
0.6599077432997968,0.264299802761327,0.047
0.6622416151666277,1.2978303747534363,0.029
0.6646986675565905,0.6824457593688273,0.027
0.669434985161788,0.5562130177514848,0.032
0.6813687075769743,1.250493096646926,0.033
0.6837674853018627,0.895463510848125,0.03
0.6897463412731302,1.1321499013806775,0.032
0.7279521035211562,0.745562130177527,0.029
1.0458991304277614,0.6035502958579952,0.028
1.0531071712781297,1.3767258382642966,0.023
1.057857846878561,0.9349112426035407,0.038
1.059049230841012,0.9822485207100518,0.025
1.0602370978258318,1.3609467455621358,0.038
1.0674309688764314,1.4871794871794783,0.052
1.0722753082797791,1.1873767258382544,0.029
1.0734791023544852,0.690335305719922,0.028
1.074629592761481,1.28994082840237,0.029
1.0758754970693165,1.2347140039447653,0.03
1.0782765978694075,0.6035502958579952,0.029
1.0818953832475238,1.1794871794871882,0.03
1.094863783938358,0.390532544378698,0.079
1.0950053680598044,0.7850098619329429,0.054
1.102179027876672,1.3214990138066915,0.046
1.1022737381422614,1.7869822485207028,0.056
1.103394884441446,2.0,0.059
1.1045500174027456,0.6587771203155723,0.034
1.1046710510591558,1.5818540433924997,0.042
1.1058591290146866,1.28994082840237,0.039
1.1081600486951086,1.5029585798816396,0.038
1.108253497931229,0.8244575936883591,0.045
1.1093395176072465,0.990138067061146,0.031
1.1094637661695916,0.9428007889546356,0.049
1.1105632592022956,0.6508875739645057,0.032
1.1106580497805991,1.495069033530573,0.039
1.111838500425756,1.5581854043392442,0.034
1.1141209769508422,0.84023668639052,0.025
1.1153141098125272,1.5976331360946605,0.032
1.1165146410334192,0.9349112426035407,0.028
1.117818732501429,0.9349112426035407,0.033
1.121381144348259,1.644970414201171,0.037
1.1225173546753315,0.540433925049296,0.027
1.1237683666320075,1.2347140039447653,0.028
1.126183630039681,0.8323471400394533,0.119
1.1273183036369283,1.0216962524654676,0.119
1.129708857100237,0.540433925049296,0.045
1.1309763415540242,-0.5562130177514848,0.1
1.138102683997055,-0.2958579881656769,0.05
1.141707731106406,0.8560157790927088,0.033
1.1428960080456725,0.9506903353057296,0.032
1.145319843337131,0.5246548323471352,0.029
1.1464908482482437,0.7692307692307541,0.031
1.152468355685142,1.589743589743594,0.035
1.4762184915709549,1.4714003944773175,0.027
1.493012192792051,0.8639053254437754,0.039
1.4990213158679744,0.9585798816567964,0.032
1.501399211088699,0.4930966469428135,0.04
1.5026300441764606,0.5956607495069011,0.021
1.5061684113558784,0.3431952662721875,0.026
1.5122032812492674,0.4536489151873693,0.026
1.514619404122847,0.2958579881656766,0.022
1.5169254530286405,-0.0276134122288025,0.02
1.517014662472718,0.5719921104536456,0.023
1.518126026203932,0.9349112426035407,0.026
1.519400171818143,-0.1301775147928898,0.023
1.5205148667289263,0.2721893491124216,0.03
1.52061418238921,0.1301775147928898,0.03
1.5289837320713469,-0.1854043392504949,0.033
1.5301499913401957,0.4694280078895581,0.039
1.5350041348880628,0.3668639053254425,0.032
1.5361807185360057,0.3116370808678375,0.03
1.5397849361468832,0.8796844181459642,0.029
1.5421288950507757,1.266272189349115,0.027
1.548175089036743,0.7534516765285932,0.032
1.5504592401418282,0.7692307692307541,0.022
1.5540726469655466,0.7771203155818487,0.024
1.5553139207060545,1.1084812623274225,0.035
1.5625001416710256,0.2485207100591662,0.072
1.5648926789782238,1.92110453648914,0.043
1.566043570948774,1.0532544378698172,0.044
1.5732427258566952,1.274161735700181,0.032
1.576831969341971,0.6666666666666665,0.031
1.5792426800976282,0.7140039447731774,0.06
1.580433923812501,0.5088757396449743,0.024
1.582827072455276,0.745562130177527,0.03
1.5876028667558302,0.3747534516765372,0.034
1.9233572480100327,-0.8875739644970304,0.026
1.9340955588401263,-0.3747534516765369,0.025
1.935291236535995,-1.045364891518723,0.026
1.940148741230855,-0.6272189349112505,0.026
1.943721723189722,-1.3609467455621358,0.025
1.9569246118308887,-0.3116370808678377,0.028
1.9629243551011109,-1.1084812623274225,0.026
1.964098930931221,-0.7613412228796876,0.028
1.96771638215934,1.6607495069033598,0.036
1.9689086411707564,-0.6666666666666667,0.021
1.970114353161009,-0.4378698224852084,0.039
1.9713111000947885,-0.4773175542406245,0.021
1.973701399434289,-0.6114398422090617,0.059
1.9749102004672527,-0.7534516765285932,0.04
1.9761029833093555,-0.6666666666666667,0.039
1.988086655437454,-0.5009861932938797,0.044
1.989188295336872,-0.9585798816567964,0.029
1.9927769646461884,-1.0611439842209118,0.023
