,mjd,mag,magerr
51081.408267,19.398,0.016
51818.394207,19.091,0.011
51875.223186,19.053,0.012
52171.382313,19.085,0.012
52171.455609,19.066,0.012
52173.358566,19.079,0.013
52224.338778,19.122,0.012
52225.304059,19.095,0.012
52234.295211,19.183,0.013
52261.258567,19.125,0.012
52283.12594,19.112,0.013
52287.139062,19.121,0.013
52288.138481,19.093,0.012
52551.411768,19.106,0.012
52552.457756,19.152,0.012
52557.432114,19.163,0.013
52558.44464,19.12,0.012
52578.316249,19.105,0.011
52585.27923,19.124,0.013
52585.333444,19.134,0.011
52908.406683,19.058,0.011
52909.445862,19.014,0.011
52910.416105,19.0,0.012
52912.386122,19.03,0.011
52934.338589,19.031,0.011
52935.343276,18.995,0.012
52936.334515,19.046,0.011
52963.266355,19.044,0.011
53270.398626,19.137,0.018
53272.448513,19.171,0.013
53286.417233,19.1,0.013
53288.375727,19.129,0.012
53294.423397,19.156,0.018
53296.370444,19.103,0.019
53298.420174,19.131,0.013
53302.371396,19.129,0.015
53312.326958,19.121,0.016
53314.328126,19.164,0.014
53319.315922,19.136,0.014
53351.188659,19.066,0.013
53616.432478,19.026,0.012
53622.445708,19.018,0.011
53626.408906,19.046,0.014
53627.402805,19.02,0.011
53628.39377,19.029,0.014
53634.395178,18.981,0.017
53638.436514,18.994,0.012
53639.440767,19.066,0.012
53640.400551,19.01,0.012
53641.439932,19.039,0.012
53643.443026,18.972,0.012
53646.461958,19.022,0.012
53657.280704,18.97,0.028
53657.398816,19.014,0.019
53663.383364,19.055,0.016
53663.462375,19.013,0.02
53664.39768,19.015,0.019
53665.361337,19.034,0.014
53665.462307,19.005,0.016
53666.453447,19.008,0.015
53668.372965,19.074,0.015
53668.450924,18.975,0.015
53669.356925,18.975,0.013
53669.460575,19.078,0.016
53670.377818,19.049,0.013
53670.456896,19.004,0.014
53671.441673,18.966,0.013
53673.345805,19.045,0.011
53674.341163,18.979,0.013
53675.342692,19.027,0.012
53676.430615,18.963,0.014
53679.402519,18.937,0.013
53680.35039,19.03,0.012
53681.394033,18.983,0.012
53683.40894,19.057,0.038
53684.355531,18.978,0.036
53686.349822,19.029,0.018
53687.296845,18.892,0.026
53687.407204,19.046,0.033
53693.35228,19.017,0.019
53694.366987,18.955,0.017
53696.359751,19.013,0.014
53697.35106,18.957,0.013
53699.373116,19.036,0.013
53700.350014,18.935,0.012
53704.335601,18.989,0.012
53705.336685,18.979,0.013
53975.421713,18.951,0.014
53989.431793,18.999,0.018
53994.444689,18.931,0.018
53996.428447,18.925,0.017
53997.455256,18.994,0.016
54000.407071,19.009,0.017
54005.441596,18.893,0.017
54007.457213,19.007,0.019
54009.380995,18.99,0.017
54009.455412,18.931,0.017
54010.382577,18.957,0.017
54011.445548,18.974,0.015
54012.375406,18.95,0.02
54012.458288,19.047,0.016
54019.44049,19.011,0.017
54020.413453,18.897,0.017
54024.462968,18.941,0.017
54025.444594,18.974,0.019
54028.451241,18.915,0.017
54030.40667,18.918,0.012
54035.450708,18.945,0.02
54037.356164,18.92,0.016
54040.37067,18.938,0.018
54041.406178,18.906,0.018
54047.401261,18.94,0.037
54049.397081,18.897,0.019
54050.357298,18.925,0.02
54056.363105,18.946,0.017
54059.357378,18.916,0.015
54061.368462,18.948,0.026
54062.362259,18.936,0.016
54064.358727,18.936,0.016
54068.342846,18.919,0.017
54346.438319,18.969,0.016
54348.442232,18.96,0.014
54357.40057,18.915,0.03
54358.398078,18.96,0.021
54362.450403,18.899,0.017
54365.431155,18.914,0.017
54376.445491,18.914,0.016
54381.450694,18.955,0.015
54382.430587,18.934,0.035
54385.448397,18.952,0.02
54386.44306,18.991,0.016
54387.44891,18.921,0.016
54388.447365,18.978,0.015
54390.441288,18.935,0.032
54391.449709,18.939,0.021
54392.444982,18.972,0.022
54402.44209,18.874,0.024
54403.361066,18.938,0.019
54406.354949,18.957,0.017
54409.359812,18.955,0.015
54412.380653,18.926,0.017
