,mjd,mag,magerr
51075.431537,19.94,0.021
51818.401201,19.962,0.021
51875.230177,19.93,0.023
52171.389311,20.019,0.021
52171.462599,19.975,0.02
52173.365543,20.026,0.025
52224.345699,19.993,0.02
52225.31105,19.965,0.021
52234.302201,19.994,0.024
52261.265556,19.971,0.021
52283.13293,20.021,0.031
52287.146053,20.004,0.022
52288.145472,20.016,0.023
52551.418758,19.935,0.022
52552.464746,19.943,0.021
52557.439104,19.95,0.022
52558.451632,19.932,0.02
52578.32324,19.912,0.019
52585.286221,19.903,0.021
52585.340434,19.931,0.019
52908.413672,20.12,0.024
52909.452855,20.077,0.02
52910.423096,20.077,0.022
52912.393111,20.097,0.023
52934.34558,20.068,0.023
52935.350266,20.067,0.023
52936.341505,20.079,0.023
52963.273344,20.08,0.021
53270.405568,20.072,0.02
53272.455503,20.035,0.023
53286.424223,20.086,0.024
53288.382715,20.066,0.022
53294.430387,20.051,0.024
53296.377411,20.078,0.03
53298.427163,20.018,0.028
53302.378384,20.01,0.031
53312.333957,20.065,0.031
53314.335114,20.017,0.026
53319.322913,20.073,0.032
53351.195649,20.048,0.026
53616.439467,20.059,0.023
53622.452697,20.008,0.019
53626.415895,19.947,0.026
53627.409796,19.975,0.024
53628.400759,19.966,0.028
53634.402169,19.987,0.045
53638.443506,20.018,0.025
53639.447756,20.03,0.023
53640.407541,20.038,0.025
53641.446921,19.966,0.024
53643.450016,20.002,0.025
53646.468949,19.974,0.021
53657.287695,19.897,0.06
53657.405806,19.932,0.037
53657.451972,19.968,0.025
53663.390354,19.963,0.041
53663.469366,20.017,0.05
53664.404671,20.027,0.047
53665.368326,19.943,0.028
53665.469298,19.972,0.034
53666.460438,19.991,0.031
53668.379955,20.012,0.033
53668.457914,19.984,0.034
53669.363916,20.03,0.027
53669.467565,19.935,0.032
53670.384807,20.009,0.062
53670.463887,19.916,0.038
53671.448665,19.958,0.026
53673.352795,20.005,0.02
53674.348154,20.01,0.031
53675.349682,20.022,0.026
53676.437607,20.02,0.025
53679.409511,20.034,0.032
53680.35738,20.011,0.023
53681.401024,19.981,0.024
53683.41593,19.966,0.051
53684.362522,19.955,0.058
53686.356811,19.952,0.039
53687.303836,20.063,0.062
53687.414194,20.046,0.077
53693.35927,19.907,0.043
53696.366744,19.986,0.025
53697.358049,20.033,0.028
53699.380105,19.999,0.025
53700.357005,19.959,0.028
53704.34259,19.965,0.029
53705.343676,19.949,0.028
53989.438714,19.899,0.031
53994.45169,19.877,0.02
53996.43542,19.846,0.033
53997.462228,19.86,0.021
54000.414063,19.899,0.025
54005.448616,19.823,0.022
54007.46423,19.886,0.024
54009.387997,19.863,0.021
54009.462394,19.799,0.023
54010.389552,19.807,0.02
54011.452468,19.899,0.019
54012.382392,19.821,0.024
54012.465308,19.868,0.027
54019.447488,19.873,0.033
54020.420472,19.831,0.034
54024.469984,19.769,0.027
54025.451492,19.833,0.024
54028.458235,19.739,0.024
54030.413657,19.834,0.03
54035.457646,19.853,0.032
54037.363156,19.835,0.027
54040.377754,19.809,0.019
54041.41322,19.753,0.021
54047.408222,19.772,0.04
54049.404119,19.762,0.029
54050.364313,19.764,0.04
54053.383752,19.759,0.026
54056.370103,19.778,0.023
54059.364369,19.777,0.024
54061.375457,19.691,0.026
54062.369282,19.746,0.022
54064.365689,19.732,0.023
54068.349883,19.808,0.028
54346.445276,19.625,0.024
54348.449244,19.647,0.021
54357.407561,19.648,0.023
54358.40509,19.662,0.022
54362.457497,19.604,0.022
54365.438124,19.672,0.016
54376.452486,19.665,0.02
54381.457686,19.642,0.018
54382.437626,19.564,0.048
54385.455387,19.63,0.017
54387.455895,19.692,0.024
54388.454286,19.674,0.019
54390.4483,19.687,0.031
54391.456705,19.643,0.031
54392.451881,19.679,0.024
54402.449049,19.696,0.041
54403.3681,19.635,0.026
54404.425589,19.672,0.037
54406.361884,19.704,0.021
54409.366739,19.721,0.019
54412.387647,19.685,0.027
