,mjd,mag,magerr
51075.422538,18.619,0.009
51818.392194,18.858,0.01
51819.477358,18.811,0.011
51875.221175,18.754,0.009
52171.380334,18.682,0.01
52171.45364,18.608,0.009
52173.356582,18.638,0.01
52224.336696,18.658,0.01
52225.302051,18.595,0.009
52234.293202,18.68,0.01
52261.256559,18.679,0.009
52283.12393,18.733,0.011
52287.137054,18.713,0.01
52288.136473,18.646,0.009
52551.40976,18.92,0.011
52552.455747,18.911,0.011
52557.430107,18.912,0.011
52558.442633,18.9,0.011
52578.314242,18.816,0.01
52585.277223,18.911,0.011
52585.331437,18.929,0.011
52908.404675,18.911,0.011
52910.414098,18.88,0.01
52912.384113,18.931,0.011
52934.33658,18.924,0.011
52935.341269,18.928,0.011
52936.332507,18.909,0.011
52963.264347,18.921,0.01
52971.255262,18.892,0.011
53270.396644,18.949,0.016
53272.446506,18.921,0.011
53286.415225,18.973,0.013
53288.373717,18.971,0.011
53296.368416,18.964,0.017
53298.418166,18.966,0.012
53302.369387,18.943,0.014
53312.325053,18.989,0.018
53314.326118,19.004,0.014
53319.313915,18.964,0.013
53351.186651,19.005,0.013
53616.430469,19.058,0.013
53622.4437,19.005,0.011
53626.406896,19.123,0.014
53627.400798,19.013,0.011
53628.391761,19.003,0.015
53634.393171,18.979,0.018
53638.434509,19.02,0.012
53639.438758,19.036,0.012
53640.398544,19.02,0.012
53641.437923,19.026,0.012
53643.441007,19.016,0.012
53646.459951,19.015,0.014
53657.278696,19.03,0.031
53657.396809,19.083,0.019
53663.381357,19.018,0.017
53663.460371,18.974,0.018
53664.395674,19.001,0.019
53665.359328,19.045,0.015
53665.460304,19.008,0.015
53666.451441,19.012,0.014
53668.370957,19.093,0.015
53668.448919,18.987,0.016
53669.354919,18.992,0.012
53669.458568,19.038,0.015
53670.375809,19.023,0.014
53670.454893,19.039,0.014
53671.439668,19.012,0.013
53673.343797,19.009,0.011
53674.339156,19.01,0.013
53675.340684,19.026,0.012
53676.42861,18.965,0.013
53679.400513,18.994,0.013
53680.348382,19.024,0.012
53681.392027,18.973,0.012
53684.353524,18.954,0.03
53686.347813,19.037,0.018
53687.29484,19.123,0.039
53693.350272,19.025,0.021
53696.357745,18.981,0.013
53697.349052,18.939,0.012
53699.371109,18.977,0.012
53700.348008,18.946,0.012
53704.333593,18.989,0.012
53705.334679,18.949,0.012
53975.419743,18.773,0.016
53989.42967,18.813,0.017
53994.442782,18.773,0.027
53997.453203,18.804,0.015
54005.43957,18.84,0.034
54007.455236,18.785,0.018
54009.379043,18.775,0.017
54009.453414,18.771,0.015
54010.380546,18.758,0.021
54011.44347,18.775,0.014
54012.373382,18.72,0.016
54012.456368,18.782,0.034
54019.438587,18.786,0.017
54020.411467,18.737,0.02
54024.460984,18.712,0.032
54025.442544,18.792,0.018
54028.449228,18.715,0.03
54030.404687,18.727,0.016
54035.448696,18.749,0.022
54037.354149,18.727,0.019
54040.368713,18.719,0.013
54041.404153,18.735,0.012
54047.399294,18.767,0.056
54049.395115,18.743,0.015
54050.355278,18.743,0.025
54053.374799,18.728,0.026
54056.3611,18.779,0.023
54059.355357,18.771,0.027
54062.360264,18.724,0.012
54064.356723,18.738,0.014
54068.340839,18.751,0.029
54346.436288,18.667,0.022
54348.44025,18.669,0.016
54357.398599,18.63,0.03
54358.396047,18.675,0.036
54365.429156,18.646,0.021
54376.443463,18.612,0.015
54381.448732,18.68,0.033
54382.428689,18.677,0.033
54385.446377,18.64,0.021
54386.441001,18.673,0.023
54387.446964,18.756,0.025
54388.445285,18.648,0.03
54391.447742,18.712,0.026
54392.442858,18.586,0.036
54402.440047,18.675,0.032
54403.359138,18.675,0.017
54406.352887,18.654,0.017
54409.357743,18.669,0.021
54412.378713,18.696,0.018
